"time","yield","schedule","regime"
583.8,1.21211175165359e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
584,1.21211175162727e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
584.2,1.21211175160217e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
584.4,1.21211175157822e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
584.6,1.21211175155537e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
584.8,1.21211175153358e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
585,1.21211175151279e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
585.2,1.21211175149297e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
585.4,1.21211175147405e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
585.6,1.21211175145601e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
585.8,1.2121117514388e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
586,1.21211175142238e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
586.2,1.21211175140671e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
586.4,1.21211175139177e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
586.6,1.21211175137752e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
586.8,1.21211175136393e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
587,1.21211175135096e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
587.2,1.21211175133859e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
587.4,1.21211175132679e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
587.6,1.21211175131553e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
587.8,1.21211175130479e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
588,1.21211175129455e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
588.2,1.21211175128478e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
588.4,1.21211175127546e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
588.6,1.21211175126657e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
588.8,1.21211175125809e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
589,1.21211175125e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
589.2,1.21211175124228e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
589.4,1.21211175123492e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
589.6,1.2121117512279e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
589.8,1.2121117512212e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
590,1.21211175121481e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
590.2,1.21211175120871e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
590.4,1.2121117512029e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
590.6,1.21211175119735e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
590.8,1.21211175119206e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
591,1.21211175118702e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
591.2,1.2121117511822e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
591.4,1.21211175117761e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
591.6,1.21211175117323e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
591.8,1.21211175116905e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
592,1.21211175116506e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
592.2,1.21211175116126e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
592.4,1.21211175115763e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
592.6,1.21211175115417e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
592.8,1.21211175115087e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
593,1.21211175114772e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
593.2,1.21211175114472e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
593.4,1.21211175114186e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
593.6,1.21211175113912e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
593.8,1.21211175113652e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
594,1.21211175113403e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
594.2,1.21211175113166e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
594.4,1.21211175112939e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
594.6,1.21211175112723e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
594.8,1.21211175112518e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
595,1.21211175112321e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
595.2,1.21211175112134e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
595.4,1.21211175111955e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
595.6,1.21211175111784e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
595.8,1.21211175111622e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
596,1.21211175111467e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
596.2,1.21211175111319e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
596.4,1.21211175111178e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
596.6,1.21211175111043e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
596.8,1.21211175110915e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
597,1.21211175110792e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
597.2,1.21211175110675e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
597.4,1.21211175110564e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
597.6,1.21211175110457e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
597.8,1.21211175110356e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
598,1.21211175110259e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
598.2,1.21211175110167e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
598.4,1.21211175110079e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
598.6,1.21211175109995e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
598.8,1.21211175109914e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
599,1.21211175109838e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
599.2,1.21211175109765e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
599.4,1.21211175109696e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
599.6,1.21211175109629e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
599.8,1.21211175109566e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
600,1.21211175109506e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
600.2,1.21211175109448e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
600.4,1.21211175109393e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
600.6,1.21211175109341e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
600.8,1.21211175109291e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
601,1.21211175109243e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
601.2,1.21211175109197e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
601.4,1.21211175109154e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
601.6,1.21211175109113e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
601.8,1.21211175109073e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
602,1.21211175109036e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
602.2,1.21211175109e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
602.4,1.21211175108965e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
602.6,1.21211175108933e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
602.8,1.21211175108901e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
603,1.21211175108872e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
603.2,1.21211175108843e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
603.4,1.21211175108816e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
603.6,1.2121117510879e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
603.8,1.21211175108766e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
604,1.21211175108742e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
604.2,1.2121117510872e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
604.4,1.21211175108699e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
604.6,1.21211175108678e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
604.8,1.21211175108659e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
605,1.2121117510864e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
605.2,1.21211175108622e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
605.4,1.21211175108606e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
605.6,1.2121117510859e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
605.8,1.21211175108574e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
606,1.2121117510856e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
606.2,1.21211175108546e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
606.4,1.21211175108532e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
606.6,1.21211175108519e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
606.8,1.21211175108507e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
607,1.21211175108496e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
607.2,1.21211175108485e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
607.4,1.21211175108474e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
607.6,1.21211175108464e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
607.8,1.21211175108454e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
608,1.21211175108445e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
608.2,1.21211175108437e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
608.4,1.21211175108428e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
608.6,1.2121117510842e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
608.8,1.21211175108413e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
609,1.21211175108406e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
609.2,1.21211175108399e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
609.4,1.21211175108392e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
609.6,1.21211175108386e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
609.8,1.2121117510838e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
610,1.21211175108374e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
610.2,1.21211175108369e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
610.4,1.21211175108364e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
610.6,1.21211175108359e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
610.8,1.21211175108354e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
611,1.21211175108349e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
611.2,1.21211175108345e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
611.4,1.21211175108341e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
611.6,1.21211175108337e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
611.8,1.21211175108333e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
612,1.2121117510833e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
612.2,1.21211175108326e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
612.4,1.21211175108323e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
612.6,1.2121117510832e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
612.8,1.21211175108317e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
613,1.21211175108314e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
613.2,1.21211175108312e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
613.4,1.21211175108309e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
613.6,1.21211175108307e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
613.8,1.21211175108304e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
614,1.21211175108302e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
614.2,1.212111751083e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
614.4,1.21211175108298e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
614.6,1.21211175108296e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
614.8,1.21211175108294e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
615,1.21211175108293e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
615.2,1.21211175108291e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
615.4,1.21211175108289e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
615.6,1.21211175108288e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
615.8,1.21211175108286e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
616,1.21211175108285e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
616.2,1.21211175108284e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
616.4,1.21211175108282e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
616.6,1.21211175108281e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
616.8,1.2121117510828e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
617,1.21211175108279e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
617.2,1.21211175108278e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
617.4,1.21211175108277e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
617.6,1.21211175108276e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
617.8,1.21211175108275e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
618,1.21211175108274e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
618.2,1.21211175108273e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
618.4,1.21211175108272e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
618.6,1.21211175108272e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
618.8,1.21211175108271e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
619,1.2121117510827e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
619.2,1.2121117510827e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
619.4,1.21211175108269e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
619.6,1.21211175108268e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
619.8,1.21211175108268e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
620,1.21211175108267e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
620.2,1.21211175108267e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
620.4,1.21211175108266e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
620.6,1.21211175108266e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
620.8,1.21211175108265e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
621,1.21211175108265e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
621.2,1.21211175108265e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
621.4,1.21211175108264e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
621.6,1.21211175108264e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
621.8,1.21211175108263e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
622,1.21211175108263e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
622.2,1.21211175108263e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
622.4,1.21211175108262e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
622.6,1.21211175108262e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
622.8,1.21211175108262e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
623,1.21211175108261e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
623.2,1.21211175108261e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
623.4,1.21211175108261e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
623.6,1.21211175108261e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
623.8,1.2121117510826e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
624,1.2121117510826e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
624.2,1.2121117510826e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
624.4,1.2121117510826e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
624.6,1.2121117510826e-05,"Constant","Non-oscillating (resource_decrease=0.1)"
