"t","selected_biomass","total_biomass","on_frac","schedule","boost_level"
38,0.0248377340151665,0.704167339100097,0.0124052987977996,"Threshold (peaks)",20
38.2,0.0250188211272462,0.700717083982431,0.0132067414006069,"Threshold (peaks)",20
38.4,0.025238614547328,0.697020815153492,0.0142483562118338,"Threshold (peaks)",20
38.6,0.0254996422974585,0.693041819561018,0.0155909230876062,"Threshold (peaks)",20
38.8,0.0258049830241335,0.688718735617096,0.0173199548788325,"Threshold (peaks)",20
39,0.0261565922494445,0.684021781626059,0.019545081786137,"Threshold (peaks)",20
39.2,0.0265546419574176,0.678897058423815,0.0224030901631772,"Threshold (peaks)",20
39.4,0.0269993170913486,0.673241874027425,0.0260796008931755,"Threshold (peaks)",20
39.6,0.0274901088634912,0.666966390756589,0.0308194777969832,"Threshold (peaks)",20
39.8,0.0280232593094984,0.659961792847761,0.0369123538124081,"Threshold (peaks)",20
40,0.0285941681885811,0.652047520771451,0.0447163330609013,"Threshold (peaks)",20
40.2,0.0292009467208188,0.643020026767885,0.0547237429876552,"Threshold (peaks)",20
40.4,0.0298417321946854,0.632638294762073,0.0675605125431924,"Threshold (peaks)",20
40.6,0.0305133267688188,0.62055001813511,0.0839697740815859,"Threshold (peaks)",20
40.8,0.0312169930610653,0.606312916885661,0.104970902914318,"Threshold (peaks)",20
41,0.0319610747197511,0.589367741858574,0.132090471545808,"Threshold (peaks)",20
41.2,0.0327562374967219,0.568916095786439,0.167403858958235,"Threshold (peaks)",20
41.4,0.033614781976554,0.543888401203386,0.213579465687516,"Threshold (peaks)",20
41.6,0.0345616993180515,0.512860916961689,0.274506270633839,"Threshold (peaks)",20
41.8,0.0356504054667859,0.473780581768474,0.356492517298346,"Threshold (peaks)",20
42,0.0369876082715837,0.423649208437928,0.469452953885825,"Threshold (peaks)",20
42.2,0.0388003327525428,0.358154756900415,0.625383905018381,"Threshold (peaks)",20
42.4,0.0414806767400932,0.273004597216179,0.810168167204707,"Threshold (peaks)",20
42.6,0.0419626178220144,0.18338543254553,0.834778018351462,"Threshold (peaks)",20
42.8,0.0357245789325419,0.186929821158014,0.362473302285626,"Threshold (peaks)",20
43,0.0333702009044962,0.293702227502214,0.199546134723262,"Threshold (peaks)",20
43.2,0.0318274258716609,0.396204986611769,0.12681663257113,"Threshold (peaks)",20
43.4,0.0309228338990658,0.470905819111909,0.0956789879789119,"Threshold (peaks)",20
43.6,0.0304863654083485,0.527064524181849,0.0832463765941961,"Threshold (peaks)",20
43.8,0.0302539109556454,0.570169328696619,0.0772409625751034,"Threshold (peaks)",20
44,0.0301061442782492,0.603731403601569,0.0736324563192728,"Threshold (peaks)",20
20.2,0.12557030909014,0.809138346629296,3.80926944821925e-14,"Threshold (troughs)",20
20.4,0.08719409721655,0.769404323127352,2.61438902150042e-08,"Threshold (troughs)",20
20.6,0.0634362358075235,0.743949028719432,0.000107297339234395,"Threshold (troughs)",20
