"time","biomass","method"
134.6,26330.5413005591,"project()"
134.8,26330.5418158389,"project()"
135,26330.5423291179,"project()"
135.2,26330.5428404033,"project()"
135.4,26330.5433497024,"project()"
135.6,26330.5438570225,"project()"
135.8,26330.5443623709,"project()"
136,26330.5448657548,"project()"
136.2,26330.5453671814,"project()"
136.4,26330.545866658,"project()"
136.6,26330.5463641918,"project()"
136.8,26330.54685979,"project()"
137,26330.5473534598,"project()"
137.2,26330.5478452082,"project()"
137.4,26330.5483350426,"project()"
137.6,26330.54882297,"project()"
137.8,26330.5493089976,"project()"
138,26330.5497931324,"project()"
138.2,26330.5502753817,"project()"
138.4,26330.5507557524,"project()"
138.6,26330.5512342516,"project()"
138.8,26330.5517108864,"project()"
139,26330.5521856639,"project()"
139.2,26330.552658591,"project()"
139.4,26330.5531296747,"project()"
139.6,26330.5535989221,"project()"
139.8,26330.5540663401,"project()"
140,26330.5545319357,"project()"
140.2,26330.5549957158,"project()"
140.4,26330.5554576873,"project()"
140.6,26330.5559178571,"project()"
140.8,26330.5563762322,"project()"
141,26330.5568328193,"project()"
141.2,26330.5572876254,"project()"
141.4,26330.5577406572,"project()"
141.6,26330.5581919216,"project()"
141.8,26330.5586414254,"project()"
142,26330.5590891754,"project()"
142.2,26330.5595351782,"project()"
142.4,26330.5599794407,"project()"
142.6,26330.5604219696,"project()"
142.8,26330.5608627715,"project()"
143,26330.5613018532,"project()"
143.2,26330.5617392213,"project()"
143.4,26330.5621748824,"project()"
143.6,26330.5626088432,"project()"
143.8,26330.5630411103,"project()"
144,26330.5634716902,"project()"
144.2,26330.5639005896,"project()"
144.4,26330.564327815,"project()"
144.6,26330.5647533728,"project()"
144.8,26330.5651772696,"project()"
145,26330.565599512,"project()"
145.2,26330.5660201062,"project()"
145.4,26330.5664390589,"project()"
145.6,26330.5668563764,"project()"
145.8,26330.567272065,"project()"
146,26330.5676861313,"project()"
146.2,26330.5680985816,"project()"
146.4,26330.5685094221,"project()"
146.6,26330.5689186593,"project()"
146.8,26330.5693262993,"project()"
147,26330.5697323486,"project()"
147.2,26330.5701368133,"project()"
147.4,26330.5705396997,"project()"
147.6,26330.570941014,"project()"
147.8,26330.5713407624,"project()"
148,26330.5717389511,"project()"
148.2,26330.5721355862,"project()"
148.4,26330.5725306739,"project()"
148.6,26330.5729242203,"project()"
148.8,26330.5733162314,"project()"
149,26330.5737067133,"project()"
149.2,26330.5740956721,"project()"
149.4,26330.5744831138,"project()"
149.6,26330.5748690444,"project()"
149.8,26330.5752534699,"project()"
150,26330.5756363962,"project()"
150.2,26330.5760178293,"project()"
150.4,26330.5763977752,"project()"
150.6,26330.5767762397,"project()"
150.8,26330.5771532286,"project()"
151,26330.5775287479,"project()"
151.2,26330.5779028034,"project()"
151.4,26330.5782754009,"project()"
151.6,26330.5786465462,"project()"
151.8,26330.579016245,"project()"
152,26330.5793845032,"project()"
152.2,26330.5797513263,"project()"
152.4,26330.5801167203,"project()"
152.6,26330.5804806907,"project()"
152.8,26330.5808432432,"project()"
153,26330.5812043834,"project()"
153.2,26330.581564117,"project()"
153.4,26330.5819224496,"project()"
153.6,26330.5822793868,"project()"
153.8,26330.5826349341,"project()"
154,26330.582989097,"project()"
154.2,26330.5833418811,"project()"
154.4,26330.583693292,"project()"
154.6,26330.5840433349,"project()"
154.8,26330.5843920155,"project()"
155,26330.5847393391,"project()"
155.2,26330.5850853113,"project()"
155.4,26330.5854299372,"project()"
155.6,26330.5857732224,"project()"
155.8,26330.5861151722,"project()"
156,26330.5864557919,"project()"
156.2,26330.5867950869,"project()"
156.4,26330.5871330623,"project()"
156.6,26330.5874697236,"project()"
156.8,26330.5878050759,"project()"
157,26330.5881391245,"project()"
157.2,26330.5884718745,"project()"
157.4,26330.5888033312,"project()"
157.6,26330.5891334998,"project()"
157.8,26330.5894623853,"project()"
158,26330.5897899929,"project()"
158.2,26330.5901163278,"project()"
158.4,26330.590441395,"project()"
158.6,26330.5907651995,"project()"
158.8,26330.5910877464,"project()"
159,26330.5914090408,"project()"
159.2,26330.5917290877,"project()"
159.4,26330.5920478919,"project()"
159.6,26330.5923654586,"project()"
159.8,26330.5926817926,"project()"
160,26330.5929968989,"project()"
160.2,26330.5933107824,"project()"
160.4,26330.5936234479,"project()"
160.6,26330.5939349004,"project()"
160.8,26330.5942451447,"project()"
161,26330.5945541856,"project()"
161.2,26330.5948620279,"project()"
161.4,26330.5951686765,"project()"
161.6,26330.595474136,"project()"
161.8,26330.5957784113,"project()"
162,26330.596081507,"project()"
162.2,26330.5963834279,"project()"
162.4,26330.5966841787,"project()"
162.6,26330.5969837641,"project()"
162.8,26330.5972821887,"project()"
163,26330.5975794571,"project()"
163.2,26330.597875574,"project()"
163.4,26330.5981705439,"project()"
163.6,26330.5984643715,"project()"
163.8,26330.5987570613,"project()"
164,26330.5990486179,"project()"
164.2,26330.5993390457,"project()"
164.4,26330.5996283493,"project()"
164.6,26330.5999165332,"project()"
164.8,26330.6002036017,"project()"
165,26330.6004895595,"project()"
165.2,26330.6007744109,"project()"
165.4,26330.6010581603,"project()"
165.6,26330.6013408122,"project()"
165.8,26330.6016223709,"project()"
166,26330.6019028407,"project()"
166.2,26330.602182226,"project()"
166.4,26330.6024605311,"project()"
166.6,26330.6027377604,"project()"
166.8,26330.6030139181,"project()"
167,26330.6032890085,"project()"
167.2,26330.6035630358,"project()"
167.4,26330.6038360043,"project()"
167.6,26330.6041079182,"project()"
167.8,26330.6043787817,"project()"
168,26330.604648599,"project()"
168.2,26330.6049173742,"project()"
168.4,26330.6051851114,"project()"
168.6,26330.6054518149,"project()"
168.8,26330.6057174888,"project()"
169,26330.605982137,"project()"
169.2,26330.6062457638,"project()"
169.4,26330.6065083731,"project()"
169.6,26330.606769969,"project()"
169.8,26330.6070305555,"project()"
170,26330.6072901367,"project()"
170.2,26330.6075487165,"project()"
170.4,26330.607806299,"project()"
170.6,26330.608062888,"project()"
170.8,26330.6083184875,"project()"
171,26330.6085731014,"project()"
171.2,26330.6088267337,"project()"
171.4,26330.6090793883,"project()"
171.6,26330.609331069,"project()"
171.8,26330.6095817797,"project()"
172,26330.6098315242,"project()"
172.2,26330.6100803063,"project()"
172.4,26330.61032813,"project()"
172.6,26330.6105749989,"project()"
172.8,26330.6108209169,"project()"
173,26330.6110658877,"project()"
173.2,26330.611309915,"project()"
173.4,26330.6115530027,"project()"
173.6,26330.6117951544,"project()"
173.8,26330.6120363738,"project()"
174,26330.6122766646,"project()"
174.2,26330.6125160306,"project()"
174.4,26330.6127544752,"project()"
174.6,26330.6129920022,"project()"
174.8,26330.6132286153,"project()"
175,26330.6134643179,"project()"
175.2,26330.6136991138,"project()"
175.4,26330.6139330064,"project()"
175.6,26330.6141659994,"project()"
175.8,26330.6143980963,"project()"
176,26330.6146293006,"project()"
176.2,26330.6148596159,"project()"
176.4,26330.6150890456,"project()"
176.6,26330.6153175933,"project()"
176.8,26330.6155452624,"project()"
177,26330.6157720564,"project()"
177.2,26330.6159979787,"project()"
177.4,26330.6162230328,"project()"
177.6,26330.6164472221,"project()"
177.8,26330.6166705499,"project()"
178,26330.6168930197,"project()"
178.2,26330.6171146348,"project()"
178.4,26330.6173353986,"project()"
178.6,26330.6175553145,"project()"
178.8,26330.6177743857,"project()"
179,26330.6179926156,"project()"
179.2,26330.6182100075,"project()"
179.4,26330.6184265647,"project()"
179.6,26330.6186422905,"project()"
179.8,26330.618857188,"project()"
180,26330.6190712606,"project()"
180.2,26330.6192845115,"project()"
180.4,26330.6194969439,"project()"
180.6,26330.6197085611,"project()"
180.8,26330.6199193661,"project()"
181,26330.6201293623,"project()"
181.2,26330.6203385527,"project()"
181.4,26330.6205469405,"project()"
181.6,26330.6207545289,"project()"
181.8,26330.620961321,"project()"
182,26330.6211673198,"project()"
182.2,26330.6213725285,"project()"
182.4,26330.6215769502,"project()"
182.6,26330.621780588,"project()"
182.8,26330.6219834448,"project()"
183,26330.6221855238,"project()"
183.2,26330.622386828,"project()"
183.4,26330.6225873604,"project()"
183.6,26330.622787124,"project()"
183.8,26330.6229861219,"project()"
184,26330.6231843569,"project()"
184.2,26330.6233818321,"project()"
184.4,26330.6235785505,"project()"
184.6,26330.6237745149,"project()"
184.8,26330.6239697283,"project()"
185,26330.6241641936,"project()"
185.2,26330.6243579137,"project()"
185.4,26330.6245508916,"project()"
185.6,26330.6247431301,"project()"
185.8,26330.6249346321,"project()"
186,26330.6251254004,"project()"
186.2,26330.625315438,"project()"
186.4,26330.6255047475,"project()"
186.6,26330.6256933319,"project()"
186.8,26330.625881194,"project()"
187,26330.6260683365,"project()"
187.2,26330.6262547623,"project()"
187.4,26330.6264404741,"project()"
187.6,26330.6266254747,"project()"
187.8,26330.6268097669,"project()"
188,26330.6269933533,"project()"
188.2,26330.6271762368,"project()"
188.4,26330.6273584199,"project()"
188.6,26330.6275399055,"project()"
188.8,26330.6277206963,"project()"
189,26330.6279007949,"project()"
189.2,26330.6280802039,"project()"
189.4,26330.6282589262,"project()"
189.6,26330.6284369642,"project()"
189.8,26330.6286143206,"project()"
190,26330.6287909982,"project()"
190.2,26330.6289669994,"project()"
190.4,26330.6291423269,"project()"
190.6,26330.6293169833,"project()"
190.8,26330.6294909712,"project()"
191,26330.6296642931,"project()"
191.2,26330.6298369517,"project()"
191.4,26330.6300089494,"project()"
191.6,26330.6301802887,"project()"
191.8,26330.6303509724,"project()"
192,26330.6305210027,"project()"
192.2,26330.6306903823,"project()"
192.4,26330.6308591137,"project()"
192.6,26330.6310271993,"project()"
192.8,26330.6311946417,"project()"
193,26330.6313614432,"project()"
193.2,26330.6315276064,"project()"
193.4,26330.6316931337,"project()"
193.6,26330.6318580275,"project()"
193.8,26330.6320222903,"project()"
194,26330.6321859244,"project()"
194.2,26330.6323489323,"project()"
194.4,26330.6325113164,"project()"
194.6,26330.632673079,"project()"
194.8,26330.6328342226,"project()"
195,26330.6329947495,"project()"
195.2,26330.633154662,"project()"
195.4,26330.6333139625,"project()"
195.6,26330.6334726534,"project()"
195.8,26330.6336307369,"project()"
196,26330.6337882154,"project()"
196.2,26330.6339450912,"project()"
196.4,26330.6341013666,"project()"
196.6,26330.6342570439,"project()"
196.8,26330.6344121253,"project()"
197,26330.6345666131,"project()"
197.2,26330.6347205096,"project()"
197.4,26330.634873817,"project()"
197.6,26330.6350265376,"project()"
197.8,26330.6351786736,"project()"
198,26330.6353302272,"project()"
198.2,26330.6354812006,"project()"
198.4,26330.6356315961,"project()"
198.6,26330.6357814158,"project()"
198.8,26330.6359306619,"project()"
199,26330.6360793367,"project()"
199.2,26330.6362274421,"project()"
199.4,26330.6363749805,"project()"
199.6,26330.636521954,"project()"
199.8,26330.6366683646,"project()"
200,26330.6368142146,"project()"
200.2,26330.636959506,"project()"
200.4,26330.637104241,"project()"
200.6,26330.6372484217,"project()"
200.8,26330.6373920502,"project()"
201,26330.6375351285,"project()"
201.2,26330.6376776588,"project()"
201.4,26330.6378196431,"project()"
201.6,26330.6379610834,"project()"
201.8,26330.6381019819,"project()"
202,26330.6382423405,"project()"
202.2,26330.6383821614,"project()"
202.4,26330.6385214465,"project()"
202.6,26330.6386601978,"project()"
202.8,26330.6387984174,"project()"
203,26330.6389361072,"project()"
203.2,26330.6390732693,"project()"
203.4,26330.6392099057,"project()"
203.6,26330.6393460182,"project()"
203.8,26330.639481609,"project()"
204,26330.6396166799,"project()"
204.2,26330.6397512329,"project()"
204.4,26330.63988527,"project()"
204.6,26330.640018793,"project()"
204.8,26330.640151804,"project()"
205,26330.6402843048,"project()"
205.2,26330.6404162973,"project()"
205.4,26330.6405477835,"project()"
205.6,26330.6406787653,"project()"
205.8,26330.6408092445,"project()"
206,26330.6409392231,"project()"
206.2,26330.6410687028,"project()"
206.4,26330.6411976856,"project()"
206.6,26330.6413261733,"project()"
206.8,26330.6414541679,"project()"
207,26330.641581671,"project()"
207.2,26330.6417086846,"project()"
207.4,26330.6418352105,"project()"
207.6,26330.6419612505,"project()"
207.8,26330.6420868064,"project()"
208,26330.6422118801,"project()"
208.2,26330.6423364733,"project()"
208.4,26330.6424605878,"project()"
208.6,26330.6425842254,"project()"
208.8,26330.6427073879,"project()"
209,26330.6428300771,"project()"
209.2,26330.6429522946,"project()"
209.4,26330.6430740424,"project()"
209.6,26330.643195322,"project()"
209.8,26330.6433161353,"project()"
210,26330.643436484,"project()"
210.2,26330.6435563698,"project()"
210.4,26330.6436757945,"project()"
210.6,26330.6437947597,"project()"
210.8,26330.6439132672,"project()"
211,26330.6440313186,"project()"
211.2,26330.6441489157,"project()"
211.4,26330.6442660601,"project()"
211.6,26330.6443827535,"project()"
211.8,26330.6444989976,"project()"
212,26330.6446147941,"project()"
212.2,26330.6447301445,"project()"
212.4,26330.6448450506,"project()"
212.6,26330.644959514,"project()"
212.8,26330.6450735364,"project()"
213,26330.6451871193,"project()"
213.2,26330.6453002644,"project()"
213.4,26330.6454129733,"project()"
213.6,26330.6455252476,"project()"
213.8,26330.645637089,"project()"
214,26330.645748499,"project()"
214.2,26330.6458594792,"project()"
214.4,26330.6459700312,"project()"
214.6,26330.6460801566,"project()"
214.8,26330.646189857,"project()"
215,26330.6462991339,"project()"
215.2,26330.6464079888,"project()"
215.4,26330.6465164234,"project()"
215.6,26330.6466244392,"project()"
215.8,26330.6467320377,"project()"
216,26330.6468392205,"project()"
216.2,26330.646945989,"project()"
216.4,26330.6470523449,"project()"
216.6,26330.6471582895,"project()"
216.8,26330.6472638245,"project()"
217,26330.6473689514,"project()"
217.2,26330.6474736715,"project()"
217.4,26330.6475779865,"project()"
217.6,26330.6476818978,"project()"
217.8,26330.647785407,"project()"
218,26330.6478885153,"project()"
218.2,26330.6479912245,"project()"
218.4,26330.6480935358,"project()"
218.6,26330.6481954507,"project()"
218.8,26330.6482969708,"project()"
219,26330.6483980974,"project()"
219.2,26330.6484988321,"project()"
219.4,26330.6485991761,"project()"
219.6,26330.648699131,"project()"
219.8,26330.6487986982,"project()"
220,26330.648897879,"project()"
220.2,26330.648996675,"project()"
220.4,26330.6490950875,"project()"
220.6,26330.6491931178,"project()"
220.8,26330.6492907675,"project()"
221,26330.6493880378,"project()"
221.2,26330.6494849303,"project()"
221.4,26330.6495814461,"project()"
221.6,26330.6496775868,"project()"
221.8,26330.6497733537,"project()"
222,26330.6498687481,"project()"
222.2,26330.6499637714,"project()"
222.4,26330.650058425,"project()"
222.6,26330.6501527101,"project()"
222.8,26330.6502466282,"project()"
223,26330.6503401806,"project()"
223.2,26330.6504333685,"project()"
223.4,26330.6505261934,"project()"
223.6,26330.6506186565,"project()"
223.8,26330.6507107591,"project()"
224,26330.6508025026,"project()"
224.2,26330.6508938883,"project()"
224.4,26330.6509849174,"project()"
224.6,26330.6510755912,"project()"
224.8,26330.6511659111,"project()"
225,26330.6512558783,"project()"
225.2,26330.6513454941,"project()"
225.4,26330.6514347598,"project()"
225.6,26330.6515236766,"project()"
225.8,26330.6516122458,"project()"
226,26330.6517004686,"project()"
226.2,26330.6517883464,"project()"
226.4,26330.6518758802,"project()"
226.6,26330.6519630715,"project()"
226.8,26330.6520499214,"project()"
227,26330.6521364312,"project()"
227.2,26330.652222602,"project()"
227.4,26330.6523084351,"project()"
227.6,26330.6523939318,"project()"
227.8,26330.6524790932,"project()"
228,26330.6525639205,"project()"
228.2,26330.652648415,"project()"
228.4,26330.6527325779,"project()"
228.6,26330.6528164103,"project()"
228.8,26330.6528999134,"project()"
229,26330.6529830884,"project()"
229.2,26330.6530659365,"project()"
229.4,26330.6531484589,"project()"
229.6,26330.6532306567,"project()"
229.8,26330.6533125311,"project()"
230,26330.6533940833,"project()"
230.2,26330.6534753144,"project()"
230.4,26330.6535562256,"project()"
230.6,26330.653636818,"project()"
230.8,26330.6537170928,"project()"
231,26330.6537970511,"project()"
231.2,26330.653876694,"project()"
231.4,26330.6539560227,"project()"
231.6,26330.6540350383,"project()"
231.8,26330.6541137419,"project()"
